,name,year_start,college,fame,YEAR,G,POS,TRB%,STL%,BLK%,PTS,AST%,division
240,Tony Allen,2005,Oklahoma State University,0,2014.0,55.0,SG,9.6,3.8,1.2,495.0,11.7,1
241,Tony Allen,2005,Oklahoma State University,0,2015.0,63.0,SG,9.7,4.1,1.5,539.0,8.1,1
242,Tony Allen,2005,Oklahoma State University,0,2016.0,64.0,SG,10.4,3.5,1.0,535.0,6.9,1
243,Tony Allen,2005,Oklahoma State University,0,2017.0,71.0,SG,11.7,3.1,1.4,643.0,8.4,1
244,Morris Almond,2008,Rice University,0,2008.0,9.0,SG,3.1,1.3,0.0,13.0,10.5,1
245,Morris Almond,2008,Rice University,0,2009.0,25.0,SG,8.4,0.8,1.2,92.0,4.2,1
246,Morris Almond,2008,Rice University,0,2012.0,4.0,SG,6.7,5.4,0.0,14.0,4.4,1
247,Derrick Alston,1995,Duquesne University,0,1995.0,64.0,C,12.4,2.0,2.5,299.0,5.1,1
248,Derrick Alston,1995,Duquesne University,0,1996.0,73.0,C,10.8,1.8,2.4,452.0,6.5,1
249,Rafer Alston,2000,"California State University, Fresno",0,2000.0,27.0,PG,3.7,1.7,0.0,60.0,26.8,1
250,Rafer Alston,2000,"California State University, Fresno",0,2001.0,37.0,PG,6.1,2.4,0.0,77.0,34.6,1
251,Rafer Alston,2000,"California State University, Fresno",0,2002.0,50.0,PG,6.9,2.8,0.2,177.0,36.4,1
252,Rafer Alston,2000,"California State University, Fresno",0,2003.0,47.0,PG,6.2,2.1,1.1,366.0,34.0,1
253,Rafer Alston,2000,"California State University, Fresno",0,2004.0,82.0,PG,5.1,2.4,0.6,838.0,24.9,1
254,Rafer Alston,2000,"California State University, Fresno",0,2005.0,80.0,PG,5.8,2.2,0.2,1136.0,31.7,1
255,Rafer Alston,2000,"California State University, Fresno",0,2006.0,63.0,PG,6.1,2.3,0.5,761.0,30.8,1
256,Rafer Alston,2000,"California State University, Fresno",0,2007.0,82.0,PG,5.3,2.2,0.3,1088.0,24.1,1
257,Rafer Alston,2000,"California State University, Fresno",0,2008.0,74.0,PG,5.8,2.1,0.5,969.0,25.2,1
258,Rafer Alston,2000,"California State University, Fresno",0,2009.0,77.0,PG,5.3,2.3,0.3,900.0,27.0,1
259,Rafer Alston,2000,"California State University, Fresno",0,2009.0,48.0,PG,5.3,1.9,0.3,552.0,25.9,1
260,Rafer Alston,2000,"California State University, Fresno",0,2009.0,29.0,PG,5.5,3.1,0.3,348.0,28.9,1
261,Rafer Alston,2000,"California State University, Fresno",0,2010.0,52.0,PG,5.3,1.9,0.5,427.0,20.2,1
262,Rafer Alston,2000,"California State University, Fresno",0,2010.0,27.0,PG,5.6,1.9,0.5,262.0,23.1,1
263,Rafer Alston,2000,"California State University, Fresno",0,2010.0,25.0,PG,4.8,1.9,0.6,165.0,16.7,1
264,John Amaechi,1996,Pennsylvania State University,0,2000.0,80.0,C,8.6,1.0,1.5,836.0,9.1,1
265,John Amaechi,1996,Pennsylvania State University,0,2001.0,82.0,C,8.7,0.8,1.2,650.0,7.0,1
266,Ashraf Amaya,1996,Southern Illinois University,0,1996.0,54.0,PF,16.1,1.1,0.7,339.0,5.1,1
267,Ashraf Amaya,1996,Southern Illinois University,0,1997.0,31.0,PF,21.1,2.5,1.6,40.0,2.9,1
268,Al-Farouq Aminu,2011,Wake Forest University,0,2011.0,81.0,SF,10.8,2.1,1.3,457.0,6.4,1
269,Al-Farouq Aminu,2011,Wake Forest University,0,2012.0,66.0,SF,12.4,2.2,1.9,399.0,7.2,1
270,Al-Farouq Aminu,2011,Wake Forest University,0,2013.0,76.0,SF,16.9,2.4,2.1,555.0,7.8,1
271,Al-Farouq Aminu,2011,Wake Forest University,0,2014.0,80.0,SF,14.1,2.1,1.6,572.0,8.4,1
272,Al-Farouq Aminu,2011,Wake Forest University,0,2015.0,74.0,SF,13.7,2.6,3.7,412.0,6.1,1
273,Al-Farouq Aminu,2011,Wake Forest University,0,2016.0,82.0,SF,11.5,1.5,1.8,839.0,8.8,1
274,Al-Farouq Aminu,2011,Wake Forest University,0,2017.0,61.0,SF,14.1,1.7,2.0,532.0,7.9,1
275,Lou Amundson,2007,"University of Nevada, Las Vegas",0,2009.0,76.0,PF,15.1,1.5,4.6,321.0,3.7,1
276,Lou Amundson,2007,"University of Nevada, Las Vegas",0,2010.0,79.0,PF,16.7,1.0,4.4,371.0,3.7,1
277,Lou Amundson,2007,"University of Nevada, Las Vegas",0,2015.0,53.0,PF,16.5,1.2,4.6,259.0,12.2,1
278,Lou Amundson,2007,"University of Nevada, Las Vegas",0,2015.0,41.0,PF,16.7,1.3,5.0,248.0,12.6,1
279,Chris Andersen,2002,Blinn College,0,2002.0,24.0,C,16.5,1.4,7.9,72.0,4.2,0
280,Chris Andersen,2002,Blinn College,0,2003.0,59.0,C,17.6,1.7,5.3,305.0,6.3,0
281,Chris Andersen,2002,Blinn College,0,2004.0,71.0,PF,16.3,1.7,7.8,243.0,5.1,0
282,Chris Andersen,2002,Blinn College,0,2005.0,67.0,C,17.0,0.5,5.6,513.0,9.1,0
283,Chris Andersen,2002,Blinn College,0,2009.0,71.0,C,17.6,1.4,9.3,452.0,3.2,0
284,Chris Andersen,2002,Blinn College,0,2010.0,76.0,PF,16.4,1.3,6.3,448.0,2.8,0
285,Chris Andersen,2002,Blinn College,0,2011.0,45.0,C,17.3,1.6,6.0,250.0,4.0,0
286,Chris Andersen,2002,Blinn College,0,2013.0,42.0,C,17.0,1.4,5.8,207.0,4.0,0
287,Chris Andersen,2002,Blinn College,0,2014.0,72.0,C,17.1,1.2,6.1,477.0,2.1,0
288,Chris Andersen,2002,Blinn College,0,2015.0,60.0,C,15.9,1.2,4.6,320.0,6.1,0
289,Chris Andersen,2002,Blinn College,0,2016.0,27.0,C,13.9,1.9,2.9,105.0,4.4,0
290,Chris Andersen,2002,Blinn College,0,2016.0,7.0,C,14.2,1.4,6.4,13.0,12.2,0
291,Chris Andersen,2002,Blinn College,0,2016.0,20.0,C,13.9,2.0,2.5,92.0,3.7,0
292,Chris Andersen,2002,Blinn College,0,2017.0,12.0,C,15.0,2.2,5.0,28.0,5.9,0
293,David Andersen,2010,Unknown,0,2010.0,63.0,C,13.4,0.9,1.0,367.0,8.1,0
294,David Andersen,2010,Unknown,0,2011.0,40.0,PF,13.6,0.7,2.0,134.0,5.6,0
295,David Andersen,2010,Unknown,0,2011.0,11.0,PF,13.4,1.0,1.5,56.0,7.3,0
296,David Andersen,2010,Unknown,0,2011.0,29.0,PF,13.6,0.5,2.2,78.0,4.5,0
297,Alan Anderson,2006,Michigan State University,0,2006.0,36.0,SF,7.2,1.0,0.6,207.0,9.3,1
298,Alan Anderson,2006,Michigan State University,0,2007.0,17.0,SG,7.4,1.4,0.0,98.0,13.8,1
299,Alan Anderson,2006,Michigan State University,0,2012.0,17.0,SF,4.3,0.6,0.5,163.0,9.5,1
300,Alan Anderson,2006,Michigan State University,0,2013.0,65.0,SF,5.9,1.7,0.4,693.0,11.7,1
301,Alan Anderson,2006,Michigan State University,0,2014.0,78.0,SF,5.9,1.4,0.5,564.0,7.3,1
302,Alan Anderson,2006,Michigan State University,0,2015.0,74.0,SG,6.6,1.7,0.2,545.0,7.2,1
303,Alan Anderson,2006,Michigan State University,0,2016.0,13.0,SG,7.9,1.0,0.4,65.0,10.3,1
304,Alan Anderson,2006,Michigan State University,0,2017.0,30.0,SF,4.4,0.5,0.0,86.0,4.9,1
305,Derek Anderson,1998,University of Kentucky,0,1998.0,66.0,SF,6.2,2.5,0.5,770.0,21.3,1
306,Derek Anderson,1998,University of Kentucky,0,1999.0,38.0,SG,7.1,2.7,0.3,409.0,28.5,1
307,Derek Anderson,1998,University of Kentucky,0,2000.0,64.0,SG,6.5,2.1,0.3,1080.0,17.9,1
308,Derek Anderson,1998,University of Kentucky,0,2001.0,82.0,SG,7.2,2.2,0.3,1269.0,18.1,1
309,Derek Anderson,1998,University of Kentucky,0,2002.0,70.0,SG,6.0,2.0,0.3,757.0,18.6,1
310,Derek Anderson,1998,University of Kentucky,0,2003.0,76.0,PG,6.2,1.9,0.5,1057.0,20.7,1
311,Derek Anderson,1998,University of Kentucky,0,2004.0,51.0,SG,6.0,2.0,0.1,694.0,21.1,1
312,Derek Anderson,1998,University of Kentucky,0,2005.0,47.0,SG,6.0,1.6,0.2,432.0,18.9,1
313,Derek Anderson,1998,University of Kentucky,0,2006.0,43.0,SG,8.0,1.2,0.5,349.0,15.7,1
314,Derek Anderson,1998,University of Kentucky,0,2006.0,20.0,SG,8.4,1.4,0.6,216.0,16.1,1
315,Derek Anderson,1998,University of Kentucky,0,2006.0,23.0,SG,7.6,0.9,0.3,133.0,15.1,1
316,Derek Anderson,1998,University of Kentucky,0,2007.0,50.0,SF,5.6,2.3,0.5,399.0,17.6,1
317,Derek Anderson,1998,University of Kentucky,0,2008.0,28.0,SG,7.5,1.6,0.2,141.0,17.8,1
318,Eric Anderson,1993,Indiana University,0,1994.0,11.0,PF,24.7,0.0,1.8,21.0,8.5,1
319,Greg Anderson,1988,University of Houston,0,1988.0,82.0,PF,14.0,1.3,3.4,957.0,5.3,1
320,Greg Anderson,1988,University of Houston,0,1989.0,82.0,PF,15.5,2.0,2.6,1127.0,3.7,1
321,Greg Anderson,1988,University of Houston,0,1991.0,68.0,PF,17.3,1.7,2.7,292.0,2.1,1
322,Greg Anderson,1988,University of Houston,0,1991.0,26.0,PF,18.1,1.6,2.3,70.0,1.7,1
323,Greg Anderson,1988,University of Houston,0,1992.0,82.0,PF,18.2,1.5,1.4,945.0,4.1,1
324,Greg Anderson,1988,University of Houston,0,1994.0,77.0,PF,19.5,1.7,2.7,491.0,4.6,1
325,Greg Anderson,1988,University of Houston,0,1996.0,46.0,PF,16.2,1.3,5.0,54.0,4.0,1
326,Greg Anderson,1988,University of Houston,0,1997.0,82.0,C,16.2,2.1,3.2,322.0,3.2,1
327,Greg Anderson,1988,University of Houston,0,1998.0,50.0,C,17.4,2.6,1.8,88.0,5.9,1
328,J.J. Anderson,1983,Bradley University,0,1983.0,65.0,SF,12.5,2.3,0.9,480.0,7.6,1
329,J.J. Anderson,1983,Bradley University,0,1983.0,13.0,SF,13.2,1.0,0.0,17.0,2.8,1
330,J.J. Anderson,1983,Bradley University,0,1983.0,52.0,SF,12.5,2.4,0.9,463.0,7.8,1
331,J.J. Anderson,1983,Bradley University,0,1984.0,48.0,SF,10.6,2.2,1.5,122.0,9.6,1
332,J.J. Anderson,1983,Bradley University,0,1985.0,44.0,SF,9.3,2.9,1.1,149.0,6.2,1
333,James Anderson,2011,Oklahoma State University,0,2011.0,26.0,SF,4.7,0.5,1.5,94.0,9.2,1
334,James Anderson,2011,Oklahoma State University,0,2012.0,51.0,SG,7.5,0.7,0.2,190.0,9.6,1
335,James Anderson,2011,Oklahoma State University,0,2013.0,39.0,SG-SF,10.2,1.9,0.9,149.0,15.8,1
336,James Anderson,2011,Oklahoma State University,0,2013.0,10.0,SF,8.6,1.6,1.5,34.0,13.9,1
337,James Anderson,2011,Oklahoma State University,0,2013.0,29.0,SG,10.7,2.0,0.7,115.0,16.4,1
338,James Anderson,2011,Oklahoma State University,0,2014.0,80.0,SG,7.0,1.6,1.0,810.0,9.9,1
339,James Anderson,2011,Oklahoma State University,0,2016.0,51.0,SG,6.5,1.4,1.6,179.0,7.7,1
340,Justin Anderson,2016,University of Virginia,0,2016.0,55.0,SF,11.2,1.5,3.2,208.0,6.8,1
341,Justin Anderson,2016,University of Virginia,0,2017.0,75.0,SF,11.3,1.7,1.6,532.0,8.8,1
342,Justin Anderson,2016,University of Virginia,0,2017.0,51.0,SF,12.2,2.1,2.0,329.0,7.6,1
343,Justin Anderson,2016,University of Virginia,0,2017.0,24.0,SF,10.2,1.2,1.1,203.0,10.4,1
344,Kenny Anderson,1992,Georgia Institute of Technology,0,1992.0,64.0,PG,6.2,3.0,0.5,450.0,26.5,1
345,Kenny Anderson,1992,Georgia Institute of Technology,0,1993.0,55.0,PG,6.1,2.4,0.3,927.0,34.7,1
346,Kenny Anderson,1992,Georgia Institute of Technology,0,1994.0,82.0,PG,5.4,2.5,0.3,1538.0,40.6,1
347,Kenny Anderson,1992,Georgia Institute of Technology,0,1995.0,72.0,PG,5.1,2.0,0.4,1267.0,43.1,1
348,Kenny Anderson,1992,Georgia Institute of Technology,0,1996.0,69.0,PG,5.0,2.5,0.5,1050.0,40.4,1
349,Kenny Anderson,1992,Georgia Institute of Technology,0,1996.0,31.0,PG,5.3,2.6,0.6,473.0,40.4,1
350,Kenny Anderson,1992,Georgia Institute of Technology,0,1996.0,38.0,PG,4.8,2.4,0.3,577.0,40.4,1
351,Kenny Anderson,1992,Georgia Institute of Technology,0,1997.0,82.0,PG,7.0,2.8,0.4,1436.0,31.7,1
352,Kenny Anderson,1992,Georgia Institute of Technology,0,1998.0,61.0,PG,5.4,2.5,0.0,746.0,31.4,1
353,Kenny Anderson,1992,Georgia Institute of Technology,0,1998.0,45.0,PG,5.3,2.2,0.0,567.0,28.3,1
354,Kenny Anderson,1992,Georgia Institute of Technology,0,1998.0,16.0,PG,5.9,3.5,0.0,179.0,43.4,1
355,Kenny Anderson,1992,Georgia Institute of Technology,0,1999.0,34.0,PG,5.7,1.7,0.1,412.0,32.5,1
356,Kenny Anderson,1992,Georgia Institute of Technology,0,2000.0,82.0,PG,4.9,2.7,0.2,1149.0,26.7,1
357,Kenny Anderson,1992,Georgia Institute of Technology,0,2001.0,33.0,PG,5.0,2.7,0.2,246.0,26.5,1
358,Kenny Anderson,1992,Georgia Institute of Technology,0,2002.0,76.0,PG,6.2,3.0,0.3,731.0,28.1,1
359,Kenny Anderson,1992,Georgia Institute of Technology,0,2003.0,61.0,PG,6.8,2.8,0.3,372.0,29.8,1
360,Kenny Anderson,1992,Georgia Institute of Technology,0,2003.0,38.0,PG,7.4,3.2,0.1,233.0,30.3,1
361,Kenny Anderson,1992,Georgia Institute of Technology,0,2003.0,23.0,PG,5.9,2.2,0.6,139.0,29.0,1
362,Kenny Anderson,1992,Georgia Institute of Technology,0,2004.0,44.0,PG,5.3,1.6,0.4,262.0,24.2,1
363,Kenny Anderson,1992,Georgia Institute of Technology,0,2005.0,43.0,PG,6.9,2.3,0.0,203.0,22.2,1
364,Kenny Anderson,1992,Georgia Institute of Technology,0,2005.0,39.0,PG,6.7,2.4,0.0,195.0,21.8,1
365,Kyle Anderson,2015,"University of California, Los Angeles",0,2015.0,33.0,SF,11.4,2.1,1.5,74.0,10.9,1
366,Kyle Anderson,2015,"University of California, Los Angeles",0,2016.0,78.0,SF,11.2,2.5,1.8,350.0,13.7,1
367,Kyle Anderson,2015,"University of California, Los Angeles",0,2017.0,72.0,SG,11.5,2.5,2.1,246.0,12.4,1
368,Michael Anderson,1989,Drexel University,0,1989.0,36.0,PG,6.7,2.8,0.2,204.0,26.9,1
369,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,1990.0,81.0,SG,9.3,1.8,1.0,931.0,10.5,1
370,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,1991.0,70.0,SG,10.7,1.8,1.3,990.0,8.5,1
371,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,1992.0,60.0,SG,9.7,2.2,0.9,1196.0,12.4,1
372,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,1993.0,79.0,SG,9.2,2.2,1.2,1574.0,14.7,1
373,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,1994.0,81.0,SG,9.5,2.4,0.7,1277.0,15.7,1
374,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,1995.0,76.0,SG,7.4,2.4,0.6,1200.0,17.4,1
375,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,1996.0,77.0,SG,8.9,2.3,1.2,1134.0,15.6,1
376,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,1997.0,63.0,SG,8.2,3.0,1.1,757.0,14.5,1
377,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,1998.0,58.0,SF,10.3,2.3,1.0,890.0,14.1,1
378,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,1999.0,47.0,SF,10.2,2.2,0.7,701.0,10.7,1
379,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,2000.0,72.0,SG,8.4,2.2,0.5,781.0,8.6,1
380,Nick Anderson,1990,University of Illinois at Urbana-Champaign,0,2002.0,15.0,SG,8.4,1.4,1.9,60.0,10.2,1
381,Richard Anderson,1983,"University of California, Santa Barbara",0,1983.0,78.0,C,12.2,2.1,1.2,403.0,12.1,1
382,Richard Anderson,1983,"University of California, Santa Barbara",0,1984.0,78.0,PF,15.5,1.4,1.1,663.0,17.6,1
383,Richard Anderson,1983,"University of California, Santa Barbara",0,1987.0,51.0,PF,13.9,1.1,0.6,144.0,15.4,1
384,Richard Anderson,1983,"University of California, Santa Barbara",0,1988.0,74.0,PF,12.1,1.8,0.7,448.0,10.4,1
385,Richard Anderson,1983,"University of California, Santa Barbara",0,1988.0,12.0,PF,16.8,0.9,0.0,32.0,11.2,1
386,Richard Anderson,1983,"University of California, Santa Barbara",0,1988.0,62.0,PF,11.9,1.8,0.7,416.0,10.4,1
387,Richard Anderson,1983,"University of California, Santa Barbara",0,1989.0,72.0,PF,11.6,1.9,0.6,371.0,11.4,1
388,Richard Anderson,1983,"University of California, Santa Barbara",0,1990.0,54.0,PF,11.9,1.6,0.9,231.0,13.4,1
389,Ron Anderson,1985,"California State University, Fresno",0,1985.0,36.0,SF,9.2,0.8,0.7,210.0,9.1,1
390,Ron Anderson,1985,"California State University, Fresno",0,1986.0,77.0,SF,8.9,1.6,0.2,707.0,12.5,1
391,Ron Anderson,1985,"California State University, Fresno",0,1986.0,17.0,SF,6.9,0.2,0.0,86.0,5.5,1
392,Ron Anderson,1985,"California State University, Fresno",0,1986.0,60.0,SF,9.2,1.8,0.2,621.0,13.5,1
393,Ron Anderson,1985,"California State University, Fresno",0,1987.0,63.0,SF,11.4,2.1,0.3,363.0,11.1,1
394,Ron Anderson,1985,"California State University, Fresno",0,1988.0,74.0,SF,10.8,1.8,0.3,542.0,10.5,1
395,Ron Anderson,1985,"California State University, Fresno",0,1989.0,82.0,SF,8.7,1.3,0.5,1330.0,7.9,1
396,Ron Anderson,1985,"California State University, Fresno",0,1990.0,78.0,SF,8.0,1.7,0.4,926.0,10.0,1
397,Ron Anderson,1985,"California State University, Fresno",0,1991.0,82.0,SF,8.8,1.4,0.3,1198.0,8.2,1
398,Ron Anderson,1985,"California State University, Fresno",0,1992.0,82.0,SF,6.5,1.8,0.3,1123.0,9.0,1
399,Ron Anderson,1985,"California State University, Fresno",0,1993.0,69.0,SF,7.9,1.2,0.2,561.0,11.7,1
400,Ron Anderson,1985,"California State University, Fresno",0,1994.0,21.0,SF,8.3,1.1,0.5,96.0,6.8,1
401,Ron Anderson,1985,"California State University, Fresno",0,1994.0,11.0,SF,7.8,1.4,0.7,44.0,4.8,1
402,Ron Anderson,1985,"California State University, Fresno",0,1994.0,10.0,SF,8.8,0.8,0.3,52.0,8.7,1
403,Ryan Anderson,2009,University of California,0,2009.0,66.0,PF,14.1,1.8,1.2,487.0,6.4,1
404,Ryan Anderson,2009,University of California,0,2010.0,63.0,PF,12.8,1.4,1.1,487.0,7.1,1
405,Ryan Anderson,2009,University of California,0,2011.0,64.0,PF,14.5,1.1,2.1,681.0,6.2,1
406,Ryan Anderson,2009,University of California,0,2012.0,61.0,PF,13.8,1.4,1.0,980.0,5.1,1
407,Ryan Anderson,2009,University of California,0,2013.0,81.0,PF,12.4,0.9,1.0,1309.0,6.9,1
408,Ryan Anderson,2009,University of California,0,2014.0,22.0,PF,10.4,0.7,0.7,436.0,3.6,1
409,Ryan Anderson,2009,University of California,0,2015.0,61.0,PF,10.0,1.0,0.9,833.0,5.4,1
410,Ryan Anderson,2009,University of California,0,2016.0,66.0,PF,10.9,0.9,1.0,1124.0,6.1,1
411,Ryan Anderson,2009,University of California,0,2017.0,72.0,PF,8.5,0.7,0.5,979.0,4.7,1
412,Shandon Anderson,1997,University of Georgia,0,1997.0,65.0,SG,10.5,1.4,0.6,386.0,7.1,1
413,Shandon Anderson,1997,University of Georgia,0,1998.0,82.0,SG,8.8,2.2,0.8,681.0,9.4,1
414,Shandon Anderson,1997,University of Georgia,0,1999.0,50.0,SG,7.5,2.0,0.7,427.0,9.7,1
415,Shandon Anderson,1997,University of Georgia,0,2000.0,82.0,SF,8.0,1.8,0.8,1009.0,14.3,1
416,Shandon Anderson,1997,University of Georgia,0,2001.0,82.0,SG,8.0,1.8,1.2,710.0,12.5,1
417,Shandon Anderson,1997,University of Georgia,0,2002.0,82.0,SG,9.0,1.6,0.7,411.0,7.7,1
418,Shandon Anderson,1997,University of Georgia,0,2003.0,82.0,SF,8.6,2.2,0.8,687.0,8.3,1
419,Shandon Anderson,1997,University of Georgia,0,2004.0,80.0,SG,6.5,1.8,0.7,635.0,10.2,1
420,Shandon Anderson,1997,University of Georgia,0,2005.0,66.0,SF-SG,9.5,1.8,0.9,255.0,8.7,1
421,Shandon Anderson,1997,University of Georgia,0,2005.0,65.0,SF,9.6,1.8,0.9,255.0,8.8,1
422,Shandon Anderson,1997,University of Georgia,0,2006.0,48.0,SF,7.5,1.4,0.7,126.0,6.9,1
423,Willie Anderson,1989,University of Georgia,0,1989.0,81.0,SF,8.4,2.5,1.4,1508.0,21.1,1
424,Willie Anderson,1989,University of Georgia,0,1990.0,82.0,SG,7.5,1.9,1.3,1288.0,19.6,1
425,Willie Anderson,1989,University of Georgia,0,1991.0,75.0,SG,7.5,1.5,1.1,1083.0,20.2,1
426,Willie Anderson,1989,University of Georgia,0,1992.0,57.0,SG,8.7,1.4,1.7,744.0,23.2,1
427,Willie Anderson,1989,University of Georgia,0,1993.0,38.0,SG,5.8,1.3,0.7,183.0,20.4,1
428,Willie Anderson,1989,University of Georgia,0,1994.0,80.0,SG,5.5,1.5,1.2,955.0,21.6,1
429,Willie Anderson,1989,University of Georgia,0,1995.0,38.0,SG,5.6,2.4,1.2,185.0,13.8,1
430,Willie Anderson,1989,University of Georgia,0,1996.0,76.0,SG,7.1,1.9,2.2,742.0,15.1,1
431,Willie Anderson,1989,University of Georgia,0,1996.0,49.0,SG,7.1,1.9,2.5,606.0,15.1,1
432,Willie Anderson,1989,University of Georgia,0,1996.0,27.0,SG,7.2,1.8,1.2,136.0,15.0,1
433,Willie Anderson,1989,University of Georgia,0,1997.0,28.0,SG,8.2,2.5,1.0,83.0,18.2,1
434,Chris Anstey,1998,Unknown,0,1998.0,41.0,C,12.8,2.4,2.8,240.0,8.7,0
435,Chris Anstey,1998,Unknown,0,1999.0,41.0,C,11.6,2.1,2.0,134.0,9.3,0
436,Chris Anstey,1998,Unknown,0,2000.0,73.0,C,16.3,1.5,1.8,439.0,13.2,0
437,Giannis Antetokounmpo,2014,Unknown,0,2014.0,77.0,SF,10.2,1.7,2.6,525.0,12.1,0
438,Giannis Antetokounmpo,2014,Unknown,0,2015.0,81.0,SG,12.2,1.5,2.8,1030.0,13.1,0
439,Giannis Antetokounmpo,2014,Unknown,0,2016.0,80.0,PG,12.4,1.7,3.4,1350.0,20.0,0
440,Giannis Antetokounmpo,2014,Unknown,0,2017.0,80.0,SF,14.3,2.3,4.7,1832.0,26.6,0
441,Carmelo Anthony,2004,Syracuse University,0,2004.0,82.0,SF,9.4,1.7,1.0,1725.0,13.8,1
442,Carmelo Anthony,2004,Syracuse University,0,2005.0,75.0,SF,9.4,1.3,0.9,1558.0,13.1,1
443,Carmelo Anthony,2004,Syracuse University,0,2006.0,80.0,SF,7.8,1.5,1.1,2122.0,14.3,1
444,Carmelo Anthony,2004,Syracuse University,0,2007.0,65.0,SF,8.9,1.5,0.7,1881.0,19.2,1
445,Carmelo Anthony,2004,Syracuse University,0,2008.0,77.0,SF,11.0,1.7,1.0,1978.0,16.1,1
446,Carmelo Anthony,2004,Syracuse University,0,2009.0,66.0,SF,11.5,1.7,0.8,1504.0,18.1,1
447,Carmelo Anthony,2004,Syracuse University,0,2010.0,69.0,SF,9.9,1.7,0.9,1943.0,15.9,1
448,Carmelo Anthony,2004,Syracuse University,0,2011.0,77.0,SF,11.8,1.2,1.3,1970.0,14.7,1
449,Carmelo Anthony,2004,Syracuse University,0,2011.0,50.0,SF,12.4,1.2,1.3,1259.0,14.3,1
450,Carmelo Anthony,2004,Syracuse University,0,2011.0,27.0,SF,10.6,1.3,1.1,711.0,15.3,1
451,Carmelo Anthony,2004,Syracuse University,0,2012.0,55.0,SF,10.6,1.7,1.0,1245.0,21.0,1
452,Carmelo Anthony,2004,Syracuse University,0,2013.0,67.0,PF,10.8,1.1,1.1,1920.0,14.1,1
453,Carmelo Anthony,2004,Syracuse University,0,2014.0,77.0,PF,12.3,1.7,1.5,2112.0,15.8,1
454,Carmelo Anthony,2004,Syracuse University,0,2015.0,40.0,SF,10.7,1.5,1.0,966.0,18.0,1
455,Carmelo Anthony,2004,Syracuse University,0,2016.0,72.0,SF,12.0,1.3,1.1,1573.0,21.9,1
456,Carmelo Anthony,2004,Syracuse University,0,2017.0,74.0,SF,9.3,1.2,1.1,1659.0,14.5,1
457,Greg Anthony,1992,"University of Nevada, Las Vegas",0,1992.0,82.0,PG,5.2,2.0,0.4,447.0,28.6,1
458,Greg Anthony,1992,"University of Nevada, Las Vegas",0,1993.0,70.0,PG,5.6,3.4,0.5,459.0,33.3,1
459,Greg Anthony,1992,"University of Nevada, Las Vegas",0,1994.0,80.0,PG,5.4,3.0,0.5,628.0,27.3,1
460,Greg Anthony,1992,"University of Nevada, Las Vegas",0,1995.0,61.0,PG,4.0,2.8,0.6,372.0,27.4,1
461,Greg Anthony,1992,"University of Nevada, Las Vegas",0,1996.0,69.0,PG,4.9,2.9,0.4,967.0,41.9,1
462,Greg Anthony,1992,"University of Nevada, Las Vegas",0,1997.0,65.0,PG,5.7,3.8,0.2,616.0,36.1,1
463,Greg Anthony,1992,"University of Nevada, Las Vegas",0,1998.0,80.0,PG,6.5,3.4,0.2,419.0,32.1,1
464,Greg Anthony,1992,"University of Nevada, Las Vegas",0,1999.0,50.0,PG,4.5,4.4,0.3,319.0,21.1,1
465,Greg Anthony,1992,"University of Nevada, Las Vegas",0,2000.0,82.0,PG,5.1,2.0,0.4,514.0,20.5,1
466,Greg Anthony,1992,"University of Nevada, Las Vegas",0,2001.0,58.0,PG,4.3,2.5,0.3,282.0,14.8,1
467,Greg Anthony,1992,"University of Nevada, Las Vegas",0,2002.0,60.0,PG,5.1,2.7,0.2,474.0,30.8,1
468,Greg Anthony,1992,"University of Nevada, Las Vegas",0,2002.0,36.0,PG,5.3,2.7,0.3,302.0,35.7,1
469,Greg Anthony,1992,"University of Nevada, Las Vegas",0,2002.0,24.0,PG,4.6,2.7,0.1,172.0,22.4,1
470,Pero Antic,2014,Unknown,0,2014.0,50.0,C,13.1,1.0,1.0,352.0,9.8,0
471,Pero Antic,2014,Unknown,0,2015.0,63.0,C,10.4,0.9,1.1,356.0,6.9,0
472,Keith Appling,2016,Michigan State University,0,2016.0,5.0,PG,2.1,1.9,0.0,6.0,5.0,1
473,Rafael Araujo,2005,Brigham Young University,0,2005.0,59.0,C,14.2,1.5,0.8,196.0,3.4,1
474,Rafael Araujo,2005,Brigham Young University,0,2006.0,52.0,C,14.6,2.1,0.8,121.0,3.7,1
475,Tiny Archibald,1971,University of Texas at El Paso,1,1980.0,80.0,PG,3.8,1.7,0.2,1131.0,30.2,1
476,Tiny Archibald,1971,University of Texas at El Paso,1,1981.0,80.0,PG,3.6,1.3,0.4,1106.0,28.5,1
477,Tiny Archibald,1971,University of Texas at El Paso,1,1982.0,68.0,PG,2.9,1.1,0.1,858.0,31.9,1
